experiment,noise_std,seed,parameter,true_value,inferred_value,absolute_error,relative_error,parameter_rmse,parameter_mae,parameter_correlation,final_loss
E5,0.01,20260817,gamma_V,0.10000000149011612,0.104349784553051,0.0043497830629348755,0.043497825631398084,0.007618893434865438,0.0063971507052580515,0.9996121046786258,0.0001353857951471582
E5,0.01,20260818,alpha_A,1.0,0.9986626505851746,0.0013373494148254395,0.0013373494014519455,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,alpha_C,0.19999998807907104,0.20975801348686218,0.009758025407791138,0.04879012750756753,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,alpha_F,0.19999998807907104,0.19874365627765656,0.0012563318014144897,0.006281659067405553,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,alpha_I,0.19999998807907104,0.21243147552013397,0.012431487441062927,0.062157437802314745,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,alpha_M,0.19999998807907104,0.19586986303329468,0.004130125045776367,0.02065062542722376,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,alpha_V,0.19999998807907104,0.2132137417793274,0.013213753700256348,0.0660687691358488,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,beta_A,0.5,0.4999285936355591,7.140636444091797e-05,0.0001428127260255814,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,beta_C,0.10000000149011612,0.10996806621551514,0.009968064725399017,0.09968063580056938,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,beta_F,0.10000000149011612,0.09592369943857193,0.0040763020515441895,0.040763015831724043,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,beta_I,0.19999998807907104,0.2191997766494751,0.019199788570404053,0.09599894377405602,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,beta_M,0.05000000447034836,0.049282439053058624,0.0007175654172897339,0.014351304192427257,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,beta_V,0.10000000149011612,0.10793548822402954,0.007935486733913422,0.07935485822116886,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,gamma_C,0.10000000149011612,0.09519413858652115,0.004805862903594971,0.048058623513958065,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,gamma_M,0.10000000149011612,0.10522554814815521,0.005225546658039093,0.05225546057617783,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260818,gamma_V,0.10000000149011612,0.09651163965463638,0.0034883618354797363,0.03488361434662957,0.00838833610718665,0.00650769720474879,0.9994876151131837,0.00014321078197099268
E5,0.01,20260819,alpha_A,1.0,1.0000040531158447,4.0531158447265625e-06,4.053115804195405e-06,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,alpha_C,0.19999998807907104,0.21961362659931183,0.019613638520240784,0.09806819354311408,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,alpha_F,0.19999998807907104,0.20580926537513733,0.005809277296066284,0.02904638675931165,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,alpha_I,0.19999998807907104,0.2128147929906845,0.012814804911613464,0.06407402517347557,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,alpha_M,0.19999998807907104,0.2047576904296875,0.004757702350616455,0.023788511981562482,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,alpha_V,0.19999998807907104,0.19480381906032562,0.005196169018745422,0.025980845343263902,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,beta_A,0.5,0.5032790899276733,0.00327908992767334,0.006558179724183085,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,beta_C,0.10000000149011612,0.11135450005531311,0.011354498565196991,0.11354497260552071,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,beta_F,0.10000000149011612,0.11008531600236893,0.010085314512252808,0.10085313353438592,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,beta_I,0.19999998807907104,0.22193428874015808,0.021934300661087036,0.10967150435879103,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,beta_M,0.05000000447034836,0.04992176219820976,7.824227213859558e-05,0.001564844989894869,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
E5,0.01,20260819,beta_V,0.10000000149011612,0.0994066521525383,0.0005933493375778198,0.005933492694012998,0.009943159926911681,0.007491133858760198,0.9992888489016147,0.00013998764916323125
